variant,seed,after_task,task_id,acc,context_entropy,context_margin,context_top1_acc,context_brier,context_ece,latent_frechet_margin,prototype_weight,class2_margin_vs4,class5_margin_vs4,class2_logit_rank,class5_logit_rank
context_ema_retention,4,9,1,0.0,0.1462712436914444,0.9401175379753113,0.0,1.9136366844177246,0.967926025390625,67.45486450195312,0.9499999284744263,,-3.1109042167663574,,44.86000061035156
context_ema_retention,4,9,2,0.2385,0.29741907119750977,0.8125336766242981,0.6159999966621399,0.703575074672699,0.4144153594970703,11.165257453918457,0.9499999284744263,,,,
context_ema_retention,4,9,3,0.0995,0.6414080262184143,0.5373544692993164,0.06400000303983688,1.1171269416809082,0.6917615532875061,5.422220706939697,0.9499999284744263,,,,
context_ema_retention,4,9,4,0.469,0.21307501196861267,0.8885394334793091,0.871999979019165,0.15581963956356049,0.12425608932971954,13.589439392089844,0.9499999284744263,,,,
context_ema_retention,4,9,5,0.281,0.13632731139659882,0.9440261125564575,1.0,0.0025277521926909685,0.030163250863552094,45.60641098022461,0.9499999284744263,,,,
context_ema_retention,4,9,6,0.6925,0.10446196049451828,0.9609853625297546,1.0,0.001646044198423624,0.02186240255832672,99.90110778808594,0.9499999284744263,,,,
context_ema_retention,4,9,7,0.622,0.06759612262248993,0.976117730140686,1.0,0.0009609253029339015,0.013701535761356354,105.00599670410156,0.9499999284744263,,,,
context_ema_retention,4,9,8,0.415,0.10714250802993774,0.958798348903656,1.0,0.001750195981003344,0.02271972969174385,56.9453125,0.9499999284744263,,,,
context_ema_retention,4,9,9,0.429,0.08327226340770721,0.9681519269943237,1.0,0.0012386442394927144,0.01734089106321335,114.03826904296875,0.9499999284744263,,,,
full_rescue,0,0,0,0.39,1.0102874981043897e-08,1.0,1.0,5.151708565530777e-18,0.0,999990.25,0.9499999284744263,1.4730632305145264,,2.174999952316284,
full_rescue,0,1,0,0.134,0.15932439267635345,0.8866022825241089,0.06400000303983688,1.6730560064315796,0.8842262625694275,20.438953399658203,0.9499999284744263,0.29744356870651245,,5.684999942779541,
full_rescue,0,1,1,0.3495,0.0038084625266492367,0.9981964826583862,1.0,7.837254815967754e-05,0.0009362660348415375,188.14622497558594,0.9499999284744263,,5.481842041015625,,3.422499895095825
full_rescue,0,2,0,0.118,0.13844923675060272,0.9349468946456909,0.0,1.9043587446212769,0.9668981432914734,24.916109085083008,0.9499999284744263,-0.3385083079338074,,10.3725004196167,
full_rescue,0,2,1,0.2995,0.04323781654238701,0.9808349609375,1.0,0.0008280865731649101,0.009788025170564651,96.67649841308594,0.9499999284744263,,4.627660751342773,,4.087500095367432
full_rescue,0,2,2,0.417,0.07665717601776123,0.964156985282898,1.0,0.0016380357556045055,0.01815955713391304,96.06744384765625,0.9499999284744263,,,,
full_rescue,0,3,0,0.088,0.10511931777000427,0.9538422226905823,0.0,1.943841814994812,0.9758560657501221,89.67829895019531,0.9499999284744263,0.7025230526924133,,15.0649995803833,
full_rescue,0,3,1,0.287,0.0483393557369709,0.979478657245636,1.0,0.0008536620298400521,0.010679319500923157,102.50096893310547,0.9499999284744263,,5.343313217163086,,3.692500114440918
full_rescue,0,3,2,0.448,0.0980624109506607,0.9561973810195923,1.0,0.0019569173455238342,0.02256998047232628,74.62197875976562,0.9499999284744263,,,,
full_rescue,0,3,3,0.2745,0.09040305018424988,0.9599989056587219,1.0,0.0017700927564874291,0.020716074854135513,102.83040618896484,0.9499999284744263,,,,
full_rescue,0,4,0,0.05,0.12394709885120392,0.9483762383460999,0.0,1.9357026815414429,0.972419261932373,62.447994232177734,0.9499999284744263,0.09240824729204178,,18.274999618530273,
full_rescue,0,4,1,0.262,0.0659833699464798,0.9727550745010376,1.0,0.0011581005528569221,0.014448311179876328,94.38139343261719,0.9499999284744263,,5.2585954666137695,,4.105000019073486
full_rescue,0,4,2,0.453,0.09588610380887985,0.9576741456985474,1.0,0.0018873254302889109,0.021936386823654175,72.29965209960938,0.9499999284744263,,,,
full_rescue,0,4,3,0.2615,0.10899879783391953,0.9525598287582397,1.0,0.002131534507498145,0.02486289292573929,75.34475708007812,0.9499999284744263,,,,
full_rescue,0,4,4,0.5,0.11498245596885681,0.949339747428894,1.0,0.0022405048366636038,0.02627898007631302,50.3635139465332,0.9499999284744263,,,,
full_rescue,0,5,0,0.0305,0.44896069169044495,0.676729679107666,0.0,1.722883939743042,0.8301909565925598,32.994110107421875,0.9499999284744263,0.6314850449562073,,20.332500457763672,
full_rescue,0,5,1,0.2535,0.11606445163488388,0.9442164301872253,1.0,0.004183687269687653,0.028848838061094284,52.287540435791016,0.9499999284744263,,4.441112995147705,,5.184999942779541
full_rescue,0,5,2,0.342,0.3510940372943878,0.7530465126037598,0.9359999895095825,0.17182941734790802,0.18838781118392944,20.75304412841797,0.9499999284744263,,,,
full_rescue,0,5,3,0.2095,0.559897780418396,0.584466814994812,1.0,0.09258146584033966,0.2166043221950531,42.195098876953125,0.9499999284744263,,,,
full_rescue,0,5,4,0.4025,0.4226952791213989,0.7099635004997253,0.9359999895095825,0.15383166074752808,0.1866014003753662,30.52839469909668,0.9499999284744263,,,,
full_rescue,0,5,5,0.358,0.10320673137903214,0.9550984501838684,1.0,0.0019523822702467442,0.0233476385474205,42.301029205322266,0.9499999284744263,,,,
full_rescue,0,6,0,0.008,0.4599989354610443,0.6797915697097778,0.0,1.7214388847351074,0.8298649191856384,34.24046325683594,0.9499999284744263,1.3844094276428223,,21.6200008392334,
full_rescue,0,6,1,0.2525,0.33497968316078186,0.7566541433334351,1.0,0.05024886876344681,0.1223471537232399,33.41842269897461,0.9499999284744263,,4.361957550048828,,7.392499923706055
full_rescue,0,6,2,0.3335,0.4769527316093445,0.6253482103347778,0.9894999861717224,0.09703712910413742,0.18438279628753662,24.95396614074707,0.9499999284744263,,,,
full_rescue,0,6,3,0.207,0.5664905905723572,0.5850493907928467,1.0,0.0923745259642601,0.2171930968761444,34.4318733215332,0.9499999284744263,,,,
full_rescue,0,6,4,0.4215,0.24296753108501434,0.86040198802948,1.0,0.02227543294429779,0.07322648167610168,34.08852767944336,0.9499999284744263,,,,
full_rescue,0,6,5,0.355,0.10866823047399521,0.9530778527259827,1.0,0.002064312808215618,0.024561572819948196,37.81134796142578,0.9499999284744263,,,,
full_rescue,0,6,6,0.6905,0.0682850182056427,0.9735960364341736,1.0,0.0010785529157146811,0.014278970658779144,101.94850158691406,0.9499999284744263,,,,
full_rescue,0,7,0,0.008,0.39098113775253296,0.7316458225250244,0.0,1.7642041444778442,0.8564908504486084,49.178375244140625,0.9499999284744263,1.1515958309173584,,25.9424991607666,
full_rescue,0,7,1,0.248,0.4720551669597626,0.6389967203140259,1.0,0.07856329530477524,0.18591366708278656,44.0670280456543,0.9499999284744263,,5.050547122955322,,7.737500190734863
full_rescue,0,7,2,0.3025,0.5572386980056763,0.5818086862564087,0.9359999895095825,0.21454033255577087,0.2759200930595398,22.379579544067383,0.9499999284744263,,,,
full_rescue,0,7,3,0.1965,0.5603156685829163,0.5874844789505005,1.0,0.0914689376950264,0.21595340967178345,48.4891471862793,0.9499999284744263,,,,
full_rescue,0,7,4,0.444,0.14145097136497498,0.9342707395553589,1.0,0.003167754504829645,0.0339224636554718,37.83317184448242,0.9499999284744263,,,,
full_rescue,0,7,5,0.291,0.1059914082288742,0.9514243006706238,1.0,0.0022556004114449024,0.025073040276765823,59.76215362548828,0.9499999284744263,,,,
full_rescue,0,7,6,0.6645,0.07246296852827072,0.9681261777877808,1.0,0.001422516885213554,0.0165899395942688,96.4278793334961,0.9499999284744263,,,,
full_rescue,0,7,7,0.6375,0.0544358491897583,0.9761666655540466,1.0,0.0010630636243149638,0.012397237122058868,110.84657287597656,0.9499999284744263,,,,
full_rescue,0,8,0,0.0135,0.27429407835006714,0.8275130987167358,0.0,1.8414280414581299,0.9056731462478638,45.06447219848633,0.9499999284744263,0.898837685585022,,31.22249984741211,
full_rescue,0,8,1,0.2285,0.5540560483932495,0.5872965455055237,1.0,0.09134837985038757,0.21502365171909332,31.71584129333496,0.9499999284744263,,5.292492866516113,,10.067500114440918
full_rescue,0,8,2,0.359,0.4928441345691681,0.6383184790611267,1.0,0.07886918634176254,0.18946662545204163,45.299625396728516,0.9499999284744263,,,,
full_rescue,0,8,3,0.1765,0.5372359752655029,0.6133267283439636,1.0,0.08502727746963501,0.20418299734592438,43.8696403503418,0.9499999284744263,,,,
full_rescue,0,8,4,0.385,0.14471112191677094,0.9316929578781128,1.0,0.003294501220807433,0.03505350649356842,42.28144073486328,0.9499999284744263,,,,
full_rescue,0,8,5,0.272,0.11756762117147446,0.946175754070282,1.0,0.0025245831348001957,0.027858756482601166,39.74237060546875,0.9499999284744263,,,,
full_rescue,0,8,6,0.6555,0.07718508690595627,0.9656671285629272,1.0,0.0015498697757720947,0.017825566232204437,92.5687484741211,0.9499999284744263,,,,
full_rescue,0,8,7,0.6445,0.05720885470509529,0.9747628569602966,1.0,0.001133277197368443,0.013072922825813293,104.51158142089844,0.9499999284744263,,,,
full_rescue,0,8,8,0.4995,0.15115001797676086,0.9212902784347534,1.0,0.00852612592279911,0.04078114777803421,60.96531295776367,0.9499999284744263,,,,
full_rescue,0,9,0,0.053,0.5913888216018677,0.5616179704666138,0.0,1.6329318284988403,0.775537371635437,20.09154510498047,0.9499999284744263,2.0254037380218506,,26.885000228881836,
full_rescue,0,9,1,0.057,0.13190260529518127,0.943756103515625,0.0,1.9190952777862549,0.9703786373138428,53.71571350097656,0.9499999284744263,,4.093912124633789,,23.09749984741211
full_rescue,0,9,2,0.159,0.3290632367134094,0.7872466444969177,0.4480000138282776,1.0829898118972778,0.6293941736221313,9.893577575683594,0.9499999284744263,,,,
full_rescue,0,9,3,0.1095,0.3810919523239136,0.730103075504303,0.4480000138282776,0.7939090728759766,0.5014666318893433,9.554640769958496,0.9499999284744263,,,,
full_rescue,0,9,4,0.3195,0.22576941549777985,0.8717272877693176,0.871999979019165,0.13956059515476227,0.12121551483869553,10.357565879821777,0.9499999284744263,,,,
full_rescue,0,9,5,0.275,0.13243865966796875,0.9449412226676941,1.0,0.0025006532669067383,0.029600437730550766,30.334579467773438,0.9499999284744263,,,,
full_rescue,0,9,6,0.641,0.09042289108037949,0.9658480286598206,1.0,0.001416820683516562,0.0188700333237648,93.64701080322266,0.9499999284744263,,,,
full_rescue,0,9,7,0.626,0.07030539214611053,0.9739211797714233,1.0,0.0010848664678633213,0.014528293162584305,98.4004898071289,0.9499999284744263,,,,
full_rescue,0,9,8,0.4185,0.18256032466888428,0.9223147034645081,1.0,0.007148015312850475,0.043614137917757034,28.68473243713379,0.9499999284744263,,,,
full_rescue,0,9,9,0.43,0.08943228423595428,0.9626270532608032,1.0,0.0015528076328337193,0.019735921174287796,110.8945083618164,0.9499999284744263,,,,
full_rescue,4,0,0,0.3935,3.758983346813238e-09,1.0,1.0,9.715735187742256e-20,0.0,999989.8125,0.9499999284744263,1.6136407852172852,,2.0450000762939453,
full_rescue,4,1,0,0.2035,0.11398594826459885,0.9346210956573486,0.4880000054836273,0.9446434378623962,0.49043458700180054,19.364389419555664,0.9499999284744263,0.3185672163963318,,4.697500228881836,
full_rescue,4,1,1,0.3475,0.0031974727753549814,0.9984761476516724,1.0,6.657333869952708e-05,0.0007445551455020905,226.6156463623047,0.9499999284744263,,5.950289726257324,,3.247499942779541
full_rescue,4,2,0,0.183,0.20684579014778137,0.8750671148300171,0.42399999499320984,0.9825358390808105,0.5264548063278198,13.403170585632324,0.9499999284744263,-0.05047796294093132,,7.210000038146973,
full_rescue,4,2,1,0.298,0.03711206093430519,0.9823328852653503,1.0,0.0007868758402764797,0.008850574493408203,121.59162902832031,0.9499999284744263,,5.7615065574646,,3.565000057220459
full_rescue,4,2,2,0.453,0.04913330078125,0.9762313961982727,1.0,0.0010905279777944088,0.011851102113723755,101.07142639160156,0.9499999284744263,,,,
full_rescue,4,3,0,0.0905,0.20785942673683167,0.8844029307365417,0.0,1.8200404644012451,0.9401163458824158,70.27350616455078,0.9499999284744263,-0.19805940985679626,,11.057499885559082,
full_rescue,4,3,1,0.3,0.043347619473934174,0.9808526039123535,1.0,0.0008118472178466618,0.009778544306755066,115.23757934570312,0.9499999284744263,,5.742745399475098,,3.327500104904175
full_rescue,4,3,2,0.402,0.06619065999984741,0.9701889157295227,1.0,0.0012876155087724328,0.01518179103732109,89.41162872314453,0.9499999284744263,,,,
full_rescue,4,3,3,0.2205,0.11548589169979095,0.948851466178894,1.0,0.002362819155678153,0.02665703371167183,83.65975189208984,0.9499999284744263,,,,
full_rescue,4,4,0,0.0615,0.28755414485931396,0.8238083124160767,0.0,1.7091059684753418,0.9038058519363403,30.383621215820312,0.9499999284744263,-0.22283540666103363,,13.960000038146973,
full_rescue,4,4,1,0.2775,0.054740484803915024,0.9747111201286316,1.0,0.0011359836207702756,0.01282178983092308,80.64888000488281,0.9499999284744263,,5.774233341217041,,4.010000228881836
full_rescue,4,4,2,0.4175,0.059383418411016464,0.972579836845398,1.0,0.0012316403444856405,0.013968046754598618,100.5566177368164,0.9499999284744263,,,,
full_rescue,4,4,3,0.2005,0.1219194158911705,0.9449358582496643,1.0,0.002609045011922717,0.028659481555223465,46.25490951538086,0.9499999284744263,,,,
full_rescue,4,4,4,0.493,0.1025259792804718,0.952075183391571,1.0,0.0022095052991062403,0.024350278079509735,83.69422912597656,0.9499999284744263,,,,
full_rescue,4,5,0,0.0655,0.2831234931945801,0.8285659551620483,0.0,1.8294334411621094,0.9107633829116821,7.259629249572754,0.9499999284744263,0.0636984333395958,,16.25749969482422,
full_rescue,4,5,1,0.2325,0.15238212049007416,0.9051979780197144,1.0,0.014555643312633038,0.047564797103405,35.52290344238281,0.9499999284744263,,4.551222324371338,,6.96750020980835
full_rescue,4,5,2,0.372,0.09891624748706818,0.95466548204422,1.0,0.002084295731037855,0.023380205035209656,53.39637756347656,0.9499999284744263,,,,
full_rescue,4,5,3,0.173,0.1879667490720749,0.8979641795158386,1.0,0.012483201920986176,0.052874404937028885,26.87186050415039,0.9499999284744263,,,,
full_rescue,4,5,4,0.4415,0.12624907493591309,0.9410200715065002,1.0,0.002759150229394436,0.030093573033809662,60.18157196044922,0.9499999284744263,,,,
full_rescue,4,5,5,0.3945,0.07604218274354935,0.9655476808547974,1.0,0.0015045813051983714,0.017534039914608,79.96271514892578,0.9499999284744263,,,,
full_rescue,4,6,0,0.0625,0.44228634238243103,0.7210904955863953,0.0,1.710170865058899,0.8512864112854004,8.671480178833008,0.9499999284744263,0.3251347839832306,,19.887500762939453,
full_rescue,4,6,1,0.2345,0.08799267560243607,0.9600557684898376,1.0,0.0018175491131842136,0.020497601479291916,48.3161735534668,0.9499999284744263,,4.838796615600586,,7.684999942779541
full_rescue,4,6,2,0.385,0.0933029055595398,0.9578012824058533,1.0,0.0019331708317622542,0.02184402197599411,68.67325592041016,0.9499999284744263,,,,
full_rescue,4,6,3,0.1585,0.17099280655384064,0.9141454696655273,1.0,0.00928959995508194,0.04512215033173561,28.285263061523438,0.9499999284744263,,,,
full_rescue,4,6,4,0.4275,0.12647730112075806,0.9423614144325256,1.0,0.002682378049939871,0.029744595289230347,50.81239700317383,0.9499999284744263,,,,
full_rescue,4,6,5,0.4055,0.09570710361003876,0.9566088318824768,1.0,0.001957240514457226,0.02220909669995308,72.06932067871094,0.9499999284744263,,,,
full_rescue,4,6,6,0.663,0.061847835779190063,0.9736335873603821,1.0,0.0011381086660549045,0.01378900557756424,102.7773208618164,0.9499999284744263,,,,
full_rescue,4,7,0,0.0665,0.5076704025268555,0.6694588661193848,0.0,1.6731499433517456,0.823876678943634,15.243779182434082,0.9499999284744263,0.4201102554798126,,23.4950008392334,
full_rescue,4,7,1,0.2285,0.09301109611988068,0.9567228555679321,1.0,0.0020269551314413548,0.022056952118873596,41.41587829589844,0.9499999284744263,,4.753272533416748,,8.774999618530273
full_rescue,4,7,2,0.367,0.10482801496982574,0.9512238502502441,1.0,0.0023005614057183266,0.025071613490581512,52.16638946533203,0.9499999284744263,,,,
full_rescue,4,7,3,0.154,0.2600838840007782,0.843424916267395,1.0,0.026940295472741127,0.08201441168785095,42.46314239501953,0.9499999284744263,,,,
full_rescue,4,7,4,0.415,0.12144402414560318,0.9432443976402283,1.0,0.0026727213989943266,0.02898961305618286,51.995880126953125,0.9499999284744263,,,,
full_rescue,4,7,5,0.37,0.09715556353330612,0.9547998309135437,1.0,0.0021263749804347754,0.023083936423063278,67.69237518310547,0.9499999284744263,,,,
full_rescue,4,7,6,0.65,0.07328260689973831,0.9667235016822815,1.0,0.0015184992225840688,0.017102327197790146,99.74807739257812,0.9499999284744263,,,,
full_rescue,4,7,7,0.6395,0.050324976444244385,0.9781114459037781,1.0,0.0009879308054223657,0.011514708399772644,104.36834716796875,0.9499999284744263,,,,
full_rescue,4,8,0,0.0995,0.6326834559440613,0.5282498002052307,0.0,1.604298710823059,0.7535731792449951,12.991438865661621,0.9499999284744263,0.9237436652183533,,24.19499969482422,
full_rescue,4,8,1,0.2125,0.11235459893941879,0.9484175443649292,1.0,0.0024193034041672945,0.026455193758010864,15.84726333618164,0.9499999284744263,,5.231818199157715,,10.795000076293945
full_rescue,4,8,2,0.374,0.10959059745073318,0.9491209983825684,1.0,0.002401214325800538,0.026160206645727158,62.62440872192383,0.9499999284744263,,,,
full_rescue,4,8,3,0.1535,0.1854669451713562,0.9029493927955627,0.9359999895095825,0.10669393837451935,0.08564344048500061,13.270484924316406,0.9499999284744263,,,,
full_rescue,4,8,4,0.409,0.13593684136867523,0.9370810985565186,1.0,0.002987645100802183,0.03233017399907112,33.07554244995117,0.9499999284744263,,,,
full_rescue,4,8,5,0.375,0.10036468505859375,0.9539469480514526,1.0,0.0021680162753909826,0.023680567741394043,64.4481201171875,0.9499999284744263,,,,
full_rescue,4,8,6,0.6025,0.07804369926452637,0.9653275609016418,1.0,0.001598313800059259,0.018071811646223068,83.91352844238281,0.9499999284744263,,,,
full_rescue,4,8,7,0.63,0.05283568426966667,0.9775295257568359,1.0,0.0010047729592770338,0.011948898434638977,106.49576568603516,0.9499999284744263,,,,
full_rescue,4,8,8,0.4655,0.09774691611528397,0.9566248655319214,1.0,0.001993990270420909,0.022580567747354507,64.90058898925781,0.9499999284744263,,,,
full_rescue,4,9,0,0.053,0.4783989489078522,0.6852636933326721,0.0,1.5611062049865723,0.8282384872436523,20.7552433013916,0.9499999284744263,-0.12622767686843872,,37.505001068115234,
full_rescue,4,9,1,0.061,0.1350313425064087,0.9384982585906982,0.0,1.9164174795150757,0.9682433605194092,45.27042007446289,0.9499999284744263,,2.8053905963897705,,22.392499923706055
full_rescue,4,9,2,0.3115,0.165253147482872,0.9099879264831543,0.871999979019165,0.2016158401966095,0.13777676224708557,13.591696739196777,0.9499999284744263,,,,
full_rescue,4,9,3,0.1125,0.3579035699367523,0.7644525170326233,0.5759999752044678,0.508274495601654,0.35425788164138794,7.471712112426758,0.9499999284744263,,,,
full_rescue,4,9,4,0.324,0.14103926718235016,0.9365279674530029,1.0,0.002989990171045065,0.0330379381775856,20.068086624145508,0.9499999284744263,,,,
full_rescue,4,9,5,0.3655,0.10780392587184906,0.9514894485473633,1.0,0.0022674244828522205,0.025134652853012085,48.23188018798828,0.9499999284744263,,,,
full_rescue,4,9,6,0.6195,0.0817718505859375,0.9660975337028503,1.0,0.0015185392694547772,0.018148425966501236,81.92497253417969,0.9499999284744263,,,,
full_rescue,4,9,7,0.607,0.0629759207367897,0.9742778539657593,1.0,0.0011430266313254833,0.013882767409086227,104.62419891357422,0.9499999284744263,,,,
full_rescue,4,9,8,0.4295,0.11160742491483688,0.9521886706352234,1.0,0.002205874305218458,0.025345131754875183,42.62850570678711,0.9499999284744263,,,,
full_rescue,4,9,9,0.418,0.080440454185009,0.9647870659828186,1.0,0.0015691316220909357,0.018341969698667526,100.57424926757812,0.9499999284744263,,,,
