seed,short_name,method,candidate_id,selected,config_json,selection_scope,validation_score,validation_final_avg_acc,validation_min_task_acc,validation_avg_forgetting
1,experience_replay,baseline_experience_replay,experience_replay_cand_2,True,"{""BASELINE_REPLAY_WEIGHT"": 1.0, ""MEMORY_PER_CLASS"": 192, ""MEMORY_PER_TASK"": 192}",train_split_validation_only_no_final_test,0.7720179545339059,0.7359354003268447,0.5226666666666666,0.0647364498384221
1,balanced_replay,baseline_balanced_replay,balanced_replay_cand_0,False,"{""BASELINE_REPLAY_WEIGHT"": 1.0, ""MEMORY_PER_CLASS"": 32, ""MEMORY_PER_TASK"": 64}",train_split_validation_only_no_final_test,0.6806644043915873,0.671932640325618,0.4186666666666667,0.1325396104027898
1,balanced_replay,baseline_balanced_replay,balanced_replay_cand_1,False,"{""BASELINE_REPLAY_WEIGHT"": 1.0, ""MEMORY_PER_CLASS"": 96, ""MEMORY_PER_TASK"": 96}",train_split_validation_only_no_final_test,0.7538681423932485,0.7244022440009974,0.4933333333333333,0.0794697397643287
1,balanced_replay,baseline_balanced_replay,balanced_replay_cand_2,True,"{""BASELINE_REPLAY_WEIGHT"": 1.0, ""MEMORY_PER_CLASS"": 192, ""MEMORY_PER_TASK"": 192}",train_split_validation_only_no_final_test,0.7720179545339059,0.7359354003268447,0.5226666666666666,0.0647364498384221
1,sparse_moe,baseline_sparse_moe,sparse_moe_cand_0,True,"{""SPARSE_MOE_ENTROPY_WEIGHT"": 0.0}",train_split_validation_only_no_final_test,-0.1073349518081267,0.0780666666666666,0.0,0.7416064738991736
1,sparse_moe,baseline_sparse_moe,sparse_moe_cand_1,False,"{""SPARSE_MOE_ENTROPY_WEIGHT"": 0.001}",train_split_validation_only_no_final_test,-0.1089015184377119,0.077,0.0,0.7436060737508476
1,sparse_moe,baseline_sparse_moe,sparse_moe_cand_2,False,"{""SPARSE_MOE_ENTROPY_WEIGHT"": 0.002}",train_split_validation_only_no_final_test,-0.1131681961784575,0.0725333333333333,0.0,0.7428061180471636
1,dense_moe,baseline_dense_moe,dense_moe_cand_0,True,"{""LR"": 0.001}",train_split_validation_only_no_final_test,-0.1073349518081267,0.0780666666666666,0.0,0.7416064738991736
1,hard_top1_moe,baseline_hard_top1_moe,hard_top1_moe_cand_0,True,"{""LR"": 0.001}",train_split_validation_only_no_final_test,-0.1051690734603289,0.0779327115256495,0.0,0.732407139943914
1,noisy_topk_moe,baseline_noisy_topk_moe,noisy_topk_moe_cand_0,False,"{""SPARSE_MOE_ENTROPY_WEIGHT"": 0.0}",train_split_validation_only_no_final_test,-0.1100015851488526,0.0754666666666666,0.0,0.7418730072620774
1,noisy_topk_moe,baseline_noisy_topk_moe,noisy_topk_moe_cand_1,False,"{""SPARSE_MOE_ENTROPY_WEIGHT"": 0.001}",train_split_validation_only_no_final_test,-0.1095182406081069,0.0759333333333333,0.0,0.7418062957657611
1,noisy_topk_moe,baseline_noisy_topk_moe,noisy_topk_moe_cand_2,True,"{""SPARSE_MOE_ENTROPY_WEIGHT"": 0.002}",train_split_validation_only_no_final_test,-0.1074515962377464,0.0781333333333333,0.0,0.7423397182843192
1,pnn,baseline_pnn,pnn_cand_0,False,"{""LR"": 0.001}",train_split_validation_only_no_final_test,-0.1048682517710748,0.0782,0.0,0.7322730070842994
1,pnn,baseline_pnn,pnn_cand_1,True,"{""LR"": 0.0005}",train_split_validation_only_no_final_test,-0.1046517072452032,0.0763333333333333,0.0,0.7239401623141462
1,joint_upper_bound,baseline_joint_upper_bound,joint_upper_bound_sanity,True,"{""LR"": 0.001}",sanity_upper_bound_not_selected_by_validation,,,,
2,finetune,baseline_finetune,finetune_cand_0,True,"{""LR"": 0.001}",train_split_validation_only_no_final_test,-0.1083524206084832,0.0770666666666666,0.0,0.7416763491005995
2,ewc,baseline_ewc,ewc_cand_0,False,"{""EWC_LAMBDA"": 1.0}",train_split_validation_only_no_final_test,-0.1074524095047746,0.0784,0.0,0.7434096380190984
2,ewc,baseline_ewc,ewc_cand_1,False,"{""EWC_LAMBDA"": 10.0}",train_split_validation_only_no_final_test,-0.1084857761492338,0.0773333333333333,0.0,0.7432764379302687
2,ewc,baseline_ewc,ewc_cand_2,True,"{""EWC_LAMBDA"": 50.0}",train_split_validation_only_no_final_test,-0.1067857983566511,0.0785333333333333,0.0,0.7412765267599377
2,lwf,baseline_lwf,lwf_cand_0,False,"{""DISTILL_TEMPERATURE"": 2.0, ""LWF_LAMBDA"": 0.5}",train_split_validation_only_no_final_test,-0.0915025094381523,0.0866,0.0,0.7124100377526094
2,lwf,baseline_lwf,lwf_cand_1,False,"{""DISTILL_TEMPERATURE"": 2.0, ""LWF_LAMBDA"": 1.0}",train_split_validation_only_no_final_test,-0.0160053964023984,0.1364,0.0,0.6096215856095937
2,lwf,baseline_lwf,lwf_cand_2,True,"{""DISTILL_TEMPERATURE"": 3.0, ""LWF_LAMBDA"": 2.0}",train_split_validation_only_no_final_test,0.0519044525871641,0.1645999555851654,0.0,0.4507820119920053
2,experience_replay,baseline_experience_replay,experience_replay_cand_0,False,"{""BASELINE_REPLAY_WEIGHT"": 1.0, ""MEMORY_PER_CLASS"": 32, ""MEMORY_PER_TASK"": 64}",train_split_validation_only_no_final_test,0.6929765600710637,0.6774232289584721,0.4826666666666667,0.1308533422163002
